label,file,hf_ratio,noise_std,is_fake,color_mean_r,color_mean_g,color_mean_b,color_var_r,color_var_g,color_var_b,jpeg_block_score
sd3,E:\437 project\dataset\train\fake\fake_29991_SD3.jpg,0.41963327,14.587662,1,171.16856,198.83919,223.3374,1363.1494,2729.342,4496.1,0.5301882
sd3,E:\437 project\dataset\train\fake\fake_27219_SD3.jpg,0.51909703,7.5663757,1,136.07233,155.0128,171.44879,557.6911,747.7689,1968.1758,0.047234654
sd3,E:\437 project\dataset\train\fake\fake_20535_SD3.jpg,0.6168532,14.031245,1,109.95976,120.00438,115.52179,3731.5232,3391.7886,5057.522,1.7408385
sd3,E:\437 project\dataset\train\fake\fake_19617_SD3.jpg,0.29734004,9.423099,1,149.76689,119.17578,103.202576,4611.963,3756.5298,3479.1782,0.42327046
sd3,E:\437 project\dataset\train\fake\fake_04059_SD3.jpg,0.46565917,16.087204,1,162.35944,181.68407,150.25124,3028.028,4028.659,12313.154,0.14265347
sd3,E:\437 project\dataset\train\fake\fake_40347_SD3.jpg,0.31569043,13.484222,1,132.73553,128.40361,127.952484,4589.9463,4430.812,4882.7935,0.6161225
sd3,E:\437 project\dataset\train\fake\fake_31263_SD3.jpg,0.4957947,20.798498,1,153.96304,135.13814,114.91646,6457.278,5528.8755,5607.339,-0.08401537
sd3,E:\437 project\dataset\train\fake\fake_20481_SD3.jpg,0.41980696,9.997834,1,113.80922,134.47755,165.1236,3336.5845,2464.5212,2267.4055,0.12033081
sd3,E:\437 project\dataset\train\fake\fake_25971_SD3.jpg,0.7366466,11.931149,1,124.94452,141.96115,49.814835,2253.9556,3560.1433,1981.557,0.104270935
sd3,E:\437 project\dataset\train\fake\fake_08523_SD3.jpg,0.63115066,19.896227,1,131.52559,145.82213,81.55017,6370.7197,6291.5596,2527.8196,-0.9876852
sd3,E:\437 project\dataset\train\fake\fake_25521_SD3.jpg,0.56499606,15.889267,1,123.21425,112.97435,103.949036,4007.1558,4004.458,4110.024,-0.823848
sd3,E:\437 project\dataset\train\fake\fake_02289_SD3.jpg,0.3052059,9.8356695,1,158.8274,135.56265,111.227234,4121.212,3718.2642,3344.9324,-0.31266832
sd3,E:\437 project\dataset\train\fake\fake_36291_SD3.jpg,0.3103477,8.642483,1,168.90244,165.37465,160.46956,4373.142,4782.254,5259.184,-0.2738005
sd3,E:\437 project\dataset\train\fake\fake_40533_SD3.jpg,0.66416335,19.544952,1,128.82547,95.24487,96.49402,6712.565,5595.0737,9276.333,-0.22227907
sd3,E:\437 project\dataset\train\fake\fake_06951_SD3.jpg,0.61786306,13.888031,1,109.00702,115.97768,102.41753,4437.948,4519.3,6085.3394,0.08628607
sd3,E:\437 project\dataset\train\fake\fake_19713_SD3.jpg,0.42155156,11.393112,1,122.09918,112.152084,100.40556,5728.187,5988.022,5911.0723,-0.47625494
sd3,E:\437 project\dataset\train\fake\fake_32769_SD3.jpg,0.44517818,16.056576,1,149.51836,127.31488,121.863525,7328.6934,8589.699,8863.91,0.96569324
sd3,E:\437 project\dataset\train\fake\fake_27711_SD3.jpg,0.6736098,16.241585,1,134.36423,152.9556,71.841644,4832.9355,5176.798,4335.2905,0.3325019
sd3,E:\437 project\dataset\train\fake\fake_04419_SD3.jpg,0.4631054,14.103516,1,143.30962,128.58336,118.19986,5505.6045,6126.989,7093.8267,-0.16512012
sd3,E:\437 project\dataset\train\fake\fake_13941_SD3.jpg,0.5495612,12.134747,1,158.97668,136.87013,74.44954,5288.123,2468.1082,2669.7312,0.020293713
sd3,E:\437 project\dataset\train\fake\fake_01017_SD3.jpg,0.40013775,9.774125,1,160.56818,132.15863,107.51224,4302.5806,4587.5776,5283.8477,0.10096693
sd3,E:\437 project\dataset\train\fake\fake_15909_SD3.jpg,0.4821753,21.64663,1,187.58682,187.68642,178.68872,2954.8843,4524.0117,8074.6606,-0.14330912
sd3,E:\437 project\dataset\train\fake\fake_04101_SD3.jpg,0.41891316,14.996755,1,160.82301,150.90932,134.8363,5021.0757,4850.0625,5985.4404,1.853889
sd3,E:\437 project\dataset\train\fake\fake_04455_SD3.jpg,0.55430865,22.979156,1,124.70184,126.65384,121.92998,6899.318,6469.2344,7349.747,0.38974857
sd3,E:\437 project\dataset\train\fake\fake_12795_SD3.jpg,0.6393499,18.727943,1,139.34482,158.96959,94.38066,5376.333,3379.5154,4801.4673,-0.35505486
sd3,E:\437 project\dataset\train\fake\fake_07053_SD3.jpg,0.4477419,10.46799,1,200.98502,159.61273,110.28688,2187.4026,2629.6218,2542.425,-0.14803815
sd3,E:\437 project\dataset\train\fake\fake_02361_SD3.jpg,0.67146397,15.090608,1,123.17819,132.85316,117.87523,4501.2856,5546.964,6837.712,0.81290436
sd3,E:\437 project\dataset\train\fake\fake_05823_SD3.jpg,0.40832227,11.687331,1,149.90996,150.90604,118.660385,3735.7388,4224.935,3747.7832,0.32079124
sd3,E:\437 project\dataset\train\fake\fake_33645_SD3.jpg,0.61736214,17.23823,1,169.72737,151.86371,111.14406,5886.376,5767.6084,5470.248,-0.31547546
sd3,E:\437 project\dataset\train\fake\fake_32415_SD3.jpg,0.66044366,11.424893,1,161.25537,165.40819,155.02155,1405.6246,1871.4277,3861.096,-0.17731738
sd3,E:\437 project\dataset\train\fake\fake_23967_SD3.jpg,0.5841781,13.065401,1,149.89389,166.30473,183.92532,1038.0723,1528.4822,2279.568,-0.096871614
sd3,E:\437 project\dataset\train\fake\fake_29511_SD3.jpg,0.5557731,14.878054,1,122.451706,128.0504,122.644455,4152.0547,4248.325,5222.854,0.76638126
sd3,E:\437 project\dataset\train\fake\fake_08277_SD3.jpg,0.35656497,6.0265284,1,191.14365,191.27223,191.09587,1433.5852,1421.5596,1466.7402,0.9783474
sd3,E:\437 project\dataset\train\fake\fake_33567_SD3.jpg,0.37674078,11.912132,1,154.08781,146.87741,138.21176,3391.4612,3860.294,4582.8193,-0.27460694
sd3,E:\437 project\dataset\train\fake\fake_30933_SD3.jpg,0.44394746,17.277514,1,126.81506,130.963,114.42944,6987.7446,6602.4014,7248.409,-0.003311634
sd3,E:\437 project\dataset\train\fake\fake_26193_SD3.jpg,0.4101544,9.931104,1,152.1158,142.36018,129.05847,3372.3892,3835.5422,4560.8887,-0.2205522
sd3,E:\437 project\dataset\train\fake\fake_01077_SD3.jpg,0.3881164,18.561201,1,135.39792,147.60153,132.81013,7515.5425,6091.589,7142.0654,-0.0751915
sd3,E:\437 project\dataset\train\fake\fake_15477_SD3.jpg,0.5127377,21.85983,1,110.21771,99.08647,77.93619,10813.778,9568.996,8191.7085,1.0541968
sd3,E:\437 project\dataset\train\fake\fake_39417_SD3.jpg,0.42845184,9.769165,1,145.63083,131.86508,124.77173,3559.025,3812.5933,4280.6904,0.014534831
sd3,E:\437 project\dataset\train\fake\fake_10101_SD3.jpg,0.41137898,8.926552,1,123.68083,107.1913,90.805756,4936.702,5309.8906,6196.6855,0.28270006
sd3,E:\437 project\dataset\train\fake\fake_09399_SD3.jpg,0.5469644,15.402487,1,171.59409,140.0247,116.50256,4744.8213,5187.187,6853.488,0.17622614
sd3,E:\437 project\dataset\train\fake\fake_41895_SD3.jpg,0.7383826,12.839855,1,105.36847,137.62166,61.90747,3623.5378,4435.697,2112.9182,0.17798948
sd3,E:\437 project\dataset\train\fake\fake_32673_SD3.jpg,0.35282683,8.423157,1,179.6,163.51768,150.56104,2628.8672,3272.4355,3929.7183,0.10560441
sd3,E:\437 project\dataset\train\fake\fake_06651_SD3.jpg,0.48649555,12.592628,1,166.64415,147.94351,131.98637,2632.5564,3025.1692,3240.8203,0.14631009
sd3,E:\437 project\dataset\train\fake\fake_18765_SD3.jpg,0.71888536,20.037235,1,116.03952,109.21782,99.4751,3688.345,3326.1152,3412.3503,0.7188587
sd3,E:\437 project\dataset\train\fake\fake_39165_SD3.jpg,0.46153456,14.6462345,1,171.82019,182.85457,198.7846,3648.7112,2881.3474,2591.05,0.02287972
sd3,E:\437 project\dataset\train\fake\fake_27207_SD3.jpg,0.42274603,10.814732,1,168.6876,178.44392,190.16107,3042.3782,3357.9956,4127.215,-0.39223027
sd3,E:\437 project\dataset\train\fake\fake_28899_SD3.jpg,0.56876564,16.04067,1,122.18785,127.46837,130.41216,4047.2346,4756.8047,5884.864,0.31538773
sdxl,E:\437 project\dataset\train\fake\fake_39002_SDXL.jpg,0.36049202,9.5079565,1,135.43193,131.56836,127.87822,1828.4231,1760.0494,1735.4926,-0.07884455
sdxl,E:\437 project\dataset\train\fake\fake_17666_SDXL.jpg,0.44982374,15.656212,1,146.45477,135.12155,122.28639,3465.5703,2777.3914,2357.4734,0.6930356
sdxl,E:\437 project\dataset\train\fake\fake_12146_SDXL.jpg,0.5065519,8.772147,1,142.67595,135.63316,124.83545,1322.0842,1072.8326,891.245,0.349661
sdxl,E:\437 project\dataset\train\fake\fake_01580_SDXL.jpg,0.4169013,6.974822,1,132.69954,122.43016,104.8667,1599.643,1874.6879,2371.7856,0.2606604
sdxl,E:\437 project\dataset\train\fake\fake_26102_SDXL.jpg,0.6081549,11.2610855,1,99.1501,92.021866,89.77292,1937.3442,1328.3036,881.8361,0.23661065
sdxl,E:\437 project\dataset\train\fake\fake_20546_SDXL.jpg,0.5316266,12.838919,1,115.429504,106.539,96.44786,2613.0017,2597.4985,2463.8223,0.32738256
sdxl,E:\437 project\dataset\train\fake\fake_40490_SDXL.jpg,0.39134035,8.815255,1,143.82002,137.6831,128.81941,1830.9615,1844.033,2183.877,-0.41730928
sdxl,E:\437 project\dataset\train\fake\fake_37292_SDXL.jpg,0.41975734,13.965998,1,132.60039,117.97644,94.02649,3912.852,2808.5605,3180.3406,0.05407524
sdxl,E:\437 project\dataset\train\fake\fake_38174_SDXL.jpg,0.5741529,13.750104,1,150.43033,134.85806,124.85797,3357.08,2801.7607,2114.1836,0.91236687
sdxl,E:\437 project\dataset\train\fake\fake_33536_SDXL.jpg,0.3778572,9.703953,1,139.7288,128.67146,115.21921,3021.1978,2392.207,2253.9998,-0.066389084
sdxl,E:\437 project\dataset\train\fake\fake_00794_SDXL.jpg,0.5218957,6.8937373,1,132.42595,128.726,119.73442,1012.88916,1135.5835,1190.262,-0.22756124
sdxl,E:\437 project\dataset\train\fake\fake_38438_SDXL.jpg,0.35647786,11.746516,1,109.92279,108.94357,107.02202,3516.8357,2429.9006,2195.622,0.022630215
sdxl,E:\437 project\dataset\train\fake\fake_25676_SDXL.jpg,0.44549933,11.588601,1,147.61319,133.3844,113.3152,1848.2034,1767.5135,2588.4885,0.20493388
sdxl,E:\437 project\dataset\train\fake\fake_14390_SDXL.jpg,0.3845333,12.171012,1,127.93338,116.5735,105.71275,3003.79,2621.106,2491.399,0.0944674
sdxl,E:\437 project\dataset\train\fake\fake_34274_SDXL.jpg,0.506352,17.198687,1,128.6634,122.861435,116.219345,4179.5234,3730.8997,3408.3425,-0.053724766
sdxl,E:\437 project\dataset\train\fake\fake_19526_SDXL.jpg,0.42835307,13.581112,1,111.32951,110.743805,109.2292,3721.8381,3649.091,3567.3462,-0.77749586
sdxl,E:\437 project\dataset\train\fake\fake_36158_SDXL.jpg,0.49258652,6.944202,1,98.36951,85.69206,72.52481,1791.7975,1703.9445,1786.6711,0.24285364
sdxl,E:\437 project\dataset\train\fake\fake_13586_SDXL.jpg,0.39900833,10.663474,1,102.39603,90.383865,80.786255,2971.171,2035.3333,2220.903,-0.03839326
sdxl,E:\437 project\dataset\train\fake\fake_11648_SDXL.jpg,0.46085802,7.9696116,1,130.2516,120.75548,107.97044,1543.2141,1350.1616,1139.2101,-0.22246659
sdxl,E:\437 project\dataset\train\fake\fake_04580_SDXL.jpg,0.38776425,8.479674,1,144.61115,138.91888,132.2556,2133.0012,2236.3022,2261.6501,0.43027353
sdxl,E:\437 project\dataset\train\fake\fake_19058_SDXL.jpg,0.41529223,15.535456,1,132.85999,119.71413,104.68274,3425.7761,3422.2056,3501.7231,0.07460213
sdxl,E:\437 project\dataset\train\fake\fake_18272_SDXL.jpg,0.4293629,8.293236,1,145.76279,138.3791,130.70065,642.69604,762.3729,873.38635,0.08226907
sdxl,E:\437 project\dataset\train\fake\fake_18386_SDXL.jpg,0.71790147,11.393294,1,116.99443,101.125854,79.82399,1551.7963,1228.5233,649.08527,0.012414694
sdxl,E:\437 project\dataset\train\fake\fake_00608_SDXL.jpg,0.3861054,11.012804,1,146.2416,139.3414,129.39275,3099.3623,2999.7537,2605.8728,-0.15591717
sdxl,E:\437 project\dataset\train\fake\fake_37424_SDXL.jpg,0.46532202,8.955595,1,161.18707,139.4781,118.59236,1379.8591,1607.7593,1658.8419,0.17444944
sdxl,E:\437 project\dataset\train\fake\fake_08228_SDXL.jpg,0.5318602,13.128992,1,107.473434,97.81065,89.373566,3632.736,2924.507,2560.1086,-1.097645
sdxl,E:\437 project\dataset\train\fake\fake_03752_SDXL.jpg,0.43343487,9.555577,1,130.76212,132.81589,132.17613,1701.5941,1233.4298,1438.6273,-0.38992858
sdxl,E:\437 project\dataset\train\fake\fake_23498_SDXL.jpg,0.42011645,14.152463,1,106.30731,104.70825,102.76257,3129.9612,2971.578,2987.6204,0.3717594
sdxl,E:\437 project\dataset\train\fake\fake_06452_SDXL.jpg,0.3799394,7.9165306,1,145.18343,144.17805,141.7298,1771.3696,1819.0092,2312.8342,-0.5029365
sdxl,E:\437 project\dataset\train\fake\fake_19538_SDXL.jpg,0.46788374,14.243793,1,128.65063,119.69722,108.748505,2395.22,2618.0051,2777.9067,0.4639101
sdxl,E:\437 project\dataset\train\fake\fake_13898_SDXL.jpg,0.38331833,7.1120124,1,138.04893,134.55002,122.33647,690.3639,645.3301,909.57184,-0.06356287
sdxl,E:\437 project\dataset\train\fake\fake_03368_SDXL.jpg,0.3812759,11.339724,1,127.3071,111.45337,98.00952,3006.0042,2769.72,2981.072,-0.032236576
sdxl,E:\437 project\dataset\train\fake\fake_32666_SDXL.jpg,0.3239752,10.44674,1,136.75552,124.03177,113.68587,2327.0808,2241.4583,2137.6592,0.5879445
sdxl,E:\437 project\dataset\train\fake\fake_30620_SDXL.jpg,0.54976094,9.71943,1,131.2483,106.68228,101.160065,3248.631,1599.1301,2079.295,-0.11699557
sdxl,E:\437 project\dataset\train\fake\fake_18044_SDXL.jpg,0.32654208,8.25148,1,169.15694,162.18408,153.94893,1709.2018,1908.6654,2206.2942,0.1293472
sdxl,E:\437 project\dataset\train\fake\fake_06692_SDXL.jpg,0.43717638,9.886055,1,139.96233,115.95888,93.33292,2171.172,2027.373,2012.5614,0.17498255
sdxl,E:\437 project\dataset\train\fake\fake_23450_SDXL.jpg,0.42991498,8.573983,1,152.61519,146.28429,137.08527,1310.6323,1417.0446,1670.4438,0.5696902
sdxl,E:\437 project\dataset\train\fake\fake_12920_SDXL.jpg,0.42158273,7.944012,1,144.80978,152.6306,161.03316,2472.511,1963.0282,1669.8105,0.15762985
sdxl,E:\437 project\dataset\train\fake\fake_37340_SDXL.jpg,0.4527281,9.526854,1,137.93599,125.60834,112.70972,1423.4774,1454.1022,1547.4855,-0.30318832
sdxl,E:\437 project\dataset\train\fake\fake_31748_SDXL.jpg,0.4555924,15.857443,1,135.69441,115.78381,107.817505,4453.408,3771.5369,3598.231,-0.38989687
sdxl,E:\437 project\dataset\train\fake\fake_21056_SDXL.jpg,0.5127247,6.524207,1,124.656876,120.3226,109.35901,1918.4739,1549.1034,1444.6893,-0.09189069
sdxl,E:\437 project\dataset\train\fake\fake_07724_SDXL.jpg,0.35331553,2.5487092,1,158.92879,172.39024,173.60638,721.6996,301.5263,200.47072,-0.042925447
sdxl,E:\437 project\dataset\train\fake\fake_01472_SDXL.jpg,0.53597254,11.432079,1,90.9501,83.551285,78.50516,1662.2408,1438.4598,1335.9426,0.29795933
sdxl,E:\437 project\dataset\train\fake\fake_10772_SDXL.jpg,0.4392961,10.825143,1,134.85236,114.15321,97.24014,1953.4421,2582.4214,2937.15,0.09092617
sdxl,E:\437 project\dataset\train\fake\fake_31520_SDXL.jpg,0.3688345,9.981901,1,166.95195,154.00362,144.11945,2924.413,2974.4534,3153.986,-0.22797954
sdxl,E:\437 project\dataset\train\fake\fake_18194_SDXL.jpg,0.652329,14.130908,1,103.49603,97.08693,87.423996,3275.4988,2908.7488,2355.5105,-0.3098874
sdxl,E:\437 project\dataset\train\fake\fake_17174_SDXL.jpg,0.48989666,6.3620205,1,120.2742,120.58914,114.55571,896.2046,1040.2933,2230.2698,0.14795554
sdxl,E:\437 project\dataset\train\fake\fake_16040_SDXL.jpg,0.32436568,11.836847,1,134.00713,132.13705,131.10855,2411.158,2616.8918,2776.3801,0.59288204
sdxl,E:\437 project\dataset\train\fake\fake_35924_SDXL.jpg,0.5371057,12.324269,1,117.17723,112.81793,107.42276,2760.9312,2260.9336,1964.456,-0.44692874
sdxl,E:\437 project\dataset\train\fake\fake_01064_SDXL.jpg,0.40888932,8.271809,1,136.28227,130.20511,121.269394,1788.7396,1825.2826,1943.925,0.47636914
sdxl,E:\437 project\dataset\train\fake\fake_38804_SDXL.jpg,0.39224812,7.214007,1,141.98369,141.172,126.22969,2191.089,1820.0343,2378.1025,-0.011537433
sdxl,E:\437 project\dataset\train\fake\fake_00224_SDXL.jpg,0.3741795,7.769867,1,132.9605,127.45787,122.365555,2682.9397,2337.842,2095.5833,-0.15757668
sdxl,E:\437 project\dataset\train\fake\fake_20378_SDXL.jpg,0.40186313,5.826784,1,146.92656,140.46753,134.14659,1430.6438,1415.6018,1347.848,-0.08981097
sdxl,E:\437 project\dataset\train\fake\fake_22856_SDXL.jpg,0.5792086,10.313897,1,130.72719,110.89348,84.25363,1327.1107,873.1065,729.3693,0.14148998
sdxl,E:\437 project\dataset\train\fake\fake_28250_SDXL.jpg,0.3639947,6.803485,1,168.15138,143.98273,137.93005,1553.1415,1682.5214,1304.4564,-0.20909405
sdxl,E:\437 project\dataset\train\fake\fake_20198_SDXL.jpg,0.5041713,13.93191,1,102.49756,100.70833,93.113846,2717.566,2632.134,2630.9531,0.048303127
sdxl,E:\437 project\dataset\train\fake\fake_28034_SDXL.jpg,0.427082,10.87891,1,151.64577,147.81181,140.15358,1629.5963,1689.4304,1660.868,0.102967024
sdxl,E:\437 project\dataset\train\fake\fake_03512_SDXL.jpg,0.5281636,11.016452,1,125.50055,118.204865,97.719925,1987.3,1786.6458,1797.7576,-0.13877296
sdxl,E:\437 project\dataset\train\fake\fake_08630_SDXL.jpg,0.5226653,15.767923,1,91.96692,86.86148,82.47095,2407.1616,2008.4434,1783.1013,0.2720003
sdxl,E:\437 project\dataset\train\fake\fake_06134_SDXL.jpg,0.42894462,10.814896,1,136.48389,118.057434,101.7997,2407.4956,2034.0264,3200.3386,0.31643987
sdxl,E:\437 project\dataset\train\fake\fake_03266_SDXL.jpg,0.32039344,11.328356,1,125.77757,100.38789,66.92276,3360.0605,2916.9817,1157.5123,0.1523292
sdxl,E:\437 project\dataset\train\fake\fake_23282_SDXL.jpg,0.48350194,12.388128,1,153.0321,136.21458,121.89952,2246.574,2330.2666,2615.402,0.09260988
sdxl,E:\437 project\dataset\train\fake\fake_06446_SDXL.jpg,0.5135531,8.731947,1,165.36278,142.67236,119.09735,1418.4209,1453.3851,1185.6139,-0.5412288
sdxl,E:\437 project\dataset\train\fake\fake_23798_SDXL.jpg,0.35715425,8.414878,1,140.80373,133.8277,124.86043,2248.147,2140.6282,2173.8547,0.22230971
sdxl,E:\437 project\dataset\train\fake\fake_15296_SDXL.jpg,0.5345504,15.602164,1,102.22354,99.02168,96.888794,2773.884,2562.26,2429.1343,0.5000124
sdxl,E:\437 project\dataset\train\fake\fake_29564_SDXL.jpg,0.43169,12.618405,1,116.4639,111.247696,104.560455,2495.4006,2186.4912,2184.1357,0.09187174
sdxl,E:\437 project\dataset\train\fake\fake_04514_SDXL.jpg,0.42282853,8.544745,1,113.37038,113.21471,92.64259,1665.1022,2177.211,1857.3723,0.32948017
sdxl,E:\437 project\dataset\train\fake\fake_28874_SDXL.jpg,0.4757261,10.682137,1,134.3889,123.12915,113.788055,1706.8502,1820.6891,2048.4578,0.3124926
sdxl,E:\437 project\dataset\train\fake\fake_25820_SDXL.jpg,0.45485905,8.000604,1,107.83293,80.40852,67.8748,1415.6685,814.9063,208.20709,-0.7656674
sdxl,E:\437 project\dataset\train\fake\fake_29630_SDXL.jpg,0.67477095,15.921575,1,172.85033,110.06239,108.02034,1886.1656,757.8379,595.656,0.17295289
sdxl,E:\437 project\dataset\train\fake\fake_20600_SDXL.jpg,0.41263834,8.9873085,1,107.098114,116.74638,127.48851,2076.0588,1932.0422,2332.04,0.117815256
sdxl,E:\437 project\dataset\train\fake\fake_09638_SDXL.jpg,0.5399002,10.865683,1,128.71736,99.23761,88.482544,2549.8198,2037.1174,1715.5361,0.33148074
sdxl,E:\437 project\dataset\train\fake\fake_23492_SDXL.jpg,0.5600478,9.437377,1,125.74632,122.332016,101.429794,3062.8547,2661.8232,2826.6292,-0.049768448
sdxl,E:\437 project\dataset\train\fake\fake_41780_SDXL.jpg,0.3389237,7.091851,1,145.23645,138.72762,132.53793,1887.606,2074.8152,2189.691,-0.105363846
sdxl,E:\437 project\dataset\train\fake\fake_39896_SDXL.jpg,0.5617957,10.692524,1,111.679504,108.98201,100.17781,2062.538,1978.664,2064.605,0.25188112
sdxl,E:\437 project\dataset\train\fake\fake_12704_SDXL.jpg,0.54332155,15.327967,1,118.975296,108.30734,91.00621,2123.4446,1434.4508,1207.0961,-0.14683771
sdxl,E:\437 project\dataset\train\fake\fake_14642_SDXL.jpg,0.31018844,10.367084,1,128.04576,111.704025,99.31908,3331.5784,2293.8623,1984.0715,0.42112374
sdxl,E:\437 project\dataset\train\fake\fake_26060_SDXL.jpg,0.5623006,16.36116,1,116.59445,110.30623,100.54544,3387.629,2679.188,2690.2354,-0.14325476
sdxl,E:\437 project\dataset\train\fake\fake_11606_SDXL.jpg,0.58747333,18.46957,1,81.0403,81.07201,81.05165,3248.3186,3251.0974,3248.6338,0.10578966
sdxl,E:\437 project\dataset\train\fake\fake_13196_SDXL.jpg,0.67439675,13.6266985,1,133.69882,126.351074,120.85109,1757.5167,1484.9929,1326.2611,0.52742004
sdxl,E:\437 project\dataset\train\fake\fake_00302_SDXL.jpg,0.53826106,13.070497,1,122.7785,122.77898,122.76868,2971.0837,2971.024,2971.2112,0.09524369
sdxl,E:\437 project\dataset\train\fake\fake_21836_SDXL.jpg,0.37987748,8.760306,1,105.73703,96.8573,85.503235,2732.9866,2219.4133,1425.4417,0.18040586
sdxl,E:\437 project\dataset\train\fake\fake_28598_SDXL.jpg,0.6101891,18.472038,1,161.45845,162.49782,129.88947,2696.3618,2938.6843,3688.1125,0.22584772
sdxl,E:\437 project\dataset\train\fake\fake_41714_SDXL.jpg,0.57646114,13.212791,1,126.4899,119.49129,112.42609,2269.0981,2400.9797,2502.43,0.35411406
sdxl,E:\437 project\dataset\train\fake\fake_17162_SDXL.jpg,0.5300726,9.668797,1,140.96863,142.17563,141.01477,1158.381,1006.8731,974.9117,0.005563736
sdxl,E:\437 project\dataset\train\fake\fake_18494_SDXL.jpg,0.32068545,4.8767433,1,147.87971,111.31624,87.366104,1962.1643,1957.1852,2101.3013,0.07179618
sdxl,E:\437 project\dataset\train\fake\fake_32600_SDXL.jpg,0.62063175,9.099306,1,126.00142,117.96689,114.02319,1388.9666,1723.9985,1747.1006,-0.4017694
sdxl,E:\437 project\dataset\train\fake\fake_02576_SDXL.jpg,0.46873015,11.51445,1,123.5744,110.63736,103.557144,3292.431,2134.4321,2182.5254,0.5259099
sdxl,E:\437 project\dataset\train\fake\fake_41348_SDXL.jpg,0.43626985,15.4626665,1,128.52205,122.214005,108.00267,3039.669,3643.716,3701.2412,-0.14451027
sdxl,E:\437 project\dataset\train\fake\fake_24926_SDXL.jpg,0.4293774,8.784538,1,137.3873,110.66441,91.56514,1620.803,1710.5386,1953.5851,-0.0049927235
sdxl,E:\437 project\dataset\train\fake\fake_23336_SDXL.jpg,0.39229622,7.51398,1,155.86328,151.67737,141.02501,1183.976,1116.1769,1230.9181,0.3704977
sdxl,E:\437 project\dataset\train\fake\fake_08474_SDXL.jpg,0.43675023,12.053945,1,126.39714,124.80182,122.37045,2585.145,2394.168,2400.5605,0.6231148
sdxl,E:\437 project\dataset\train\fake\fake_10394_SDXL.jpg,0.4375385,11.947185,1,136.66862,117.169876,99.18375,3738.5898,3335.0713,2819.5486,-0.28884602
sdxl,E:\437 project\dataset\train\fake\fake_13496_SDXL.jpg,0.52477753,7.6638446,1,111.869064,114.811676,87.90813,1798.2614,1660.9731,2263.4792,0.2141056
sdxl,E:\437 project\dataset\train\fake\fake_39890_SDXL.jpg,0.57217216,12.53995,1,124.8454,120.5473,115.201385,1912.7794,1713.839,1715.9614,-0.20010972
sdxl,E:\437 project\dataset\train\fake\fake_16688_SDXL.jpg,0.36991057,9.832132,1,151.06474,148.22794,136.19469,2209.1057,2373.9534,1759.9248,0.030696273
sdxl,E:\437 project\dataset\train\fake\fake_26126_SDXL.jpg,0.38646504,6.9580874,1,134.29372,126.818726,116.393555,892.63403,1033.5919,1440.5415,-0.2501155
sdxl,E:\437 project\dataset\train\fake\fake_23678_SDXL.jpg,0.4605541,9.865013,1,149.25029,138.09882,120.03682,1554.8015,1582.2898,1806.3408,0.09583187
sdxl,E:\437 project\dataset\train\fake\fake_27110_SDXL.jpg,0.4702019,12.5811615,1,108.480225,106.92587,103.255646,3170.4873,2978.5002,3011.0051,0.4819348
sdxl,E:\437 project\dataset\train\fake\fake_22778_SDXL.jpg,0.42588744,14.380258,1,126.7036,109.862625,97.47206,3678.7542,4090.7617,4152.328,-0.710063
sdxl,E:\437 project\dataset\train\fake\fake_25478_SDXL.jpg,0.44736928,13.212638,1,139.40768,116.54497,91.42319,2479.3218,2114.9062,2124.953,0.15198755
sdxl,E:\437 project\dataset\train\fake\fake_24650_SDXL.jpg,0.39160687,11.168236,1,139.21265,123.14264,111.69054,3992.2651,3239.0718,3028.851,0.08698821
sdxl,E:\437 project\dataset\train\fake\fake_33890_SDXL.jpg,0.42287606,9.555225,1,118.03534,93.23949,88.40567,4599.0,1552.4469,1549.8481,0.4644091
sdxl,E:\437 project\dataset\train\fake\fake_13640_SDXL.jpg,0.4388821,7.633755,1,125.11113,118.03754,107.94388,1638.0906,1491.5729,1291.0206,0.09114647
sdxl,E:\437 project\dataset\train\fake\fake_20354_SDXL.jpg,0.48522592,10.157711,1,107.15552,104.76201,99.60045,3062.3728,2606.5073,2499.4746,0.2645254
sdxl,E:\437 project\dataset\train\fake\fake_34640_SDXL.jpg,0.49519384,13.907671,1,106.45271,102.17627,82.64343,3464.9155,3013.8533,2289.1995,0.48530483
sdxl,E:\437 project\dataset\train\fake\fake_13838_SDXL.jpg,0.5976161,13.466997,1,107.24504,102.37709,97.79466,3363.132,3218.9666,3510.76,-0.5902939
sdxl,E:\437 project\dataset\train\fake\fake_27356_SDXL.jpg,0.51965773,8.509718,1,115.21602,100.75398,85.807816,1865.8169,1591.8722,2001.3563,0.16932034
sdxl,E:\437 project\dataset\train\fake\fake_21746_SDXL.jpg,0.44525957,10.910461,1,137.6148,125.04257,111.10243,2280.8694,2026.348,1987.5676,-0.54729295
sdxl,E:\437 project\dataset\train\fake\fake_34886_SDXL.jpg,0.36069864,13.056882,1,117.32663,109.8322,97.75313,3244.5476,2927.9148,2615.8542,-1.2595863
sdxl,E:\437 project\dataset\train\fake\fake_10442_SDXL.jpg,0.41047987,10.878154,1,138.33641,131.3333,118.92572,2416.829,2407.6907,2250.6567,-0.55946994
sdxl,E:\437 project\dataset\train\fake\fake_33662_SDXL.jpg,0.41291076,7.9265504,1,131.18074,119.45198,102.91861,2685.791,2709.5896,2538.7397,-0.034223557
