file,orig_split,group,label
E:\437 project\dataset\train\fake\fake_33617_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33619_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33620_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33621_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33622_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33623_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33625_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33626_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33627_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33628_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33629_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33631_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33632_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33633_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33634_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33635_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33637_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33638_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33639_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33640_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33641_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33643_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33644_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33645_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33646_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33647_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33649_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33650_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33651_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33652_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33653_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33655_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33656_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33657_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33658_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33661_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33662_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33663_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33664_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33665_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33667_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33668_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33669_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33670_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33671_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33673_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33674_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33675_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33676_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33677_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33679_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33680_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33681_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33682_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33683_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33685_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33686_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33687_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33688_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33689_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33691_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33692_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33693_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33694_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33695_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33697_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33698_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33699_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33700_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33701_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33703_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33704_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33705_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33706_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33707_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33709_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33710_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33711_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33712_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33713_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33715_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33716_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33717_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33718_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33719_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33721_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33722_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33723_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33724_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33725_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33727_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33728_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33729_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33730_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33731_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33733_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33734_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33735_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33736_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33737_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33739_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33740_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33741_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33742_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33743_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33745_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33746_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33747_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33748_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33749_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33751_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33752_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33753_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33754_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33755_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33757_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33758_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33759_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33760_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33761_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33763_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33764_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33765_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33766_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33767_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33769_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33770_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33771_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33772_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33773_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33775_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33776_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33777_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33778_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33781_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33782_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33783_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33784_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33785_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33787_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33788_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33789_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33790_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33791_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33793_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33794_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33795_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33796_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33797_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33799_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33800_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33801_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33802_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33803_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33805_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33806_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33807_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33808_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33809_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33811_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33812_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33813_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33814_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33815_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33817_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33818_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33819_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33820_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33821_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33823_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33824_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33825_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33826_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33827_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33829_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33830_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33831_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33832_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33833_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33835_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33836_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33837_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33838_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33839_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33841_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33842_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33843_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33844_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33845_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33847_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33848_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33849_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33850_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33851_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33853_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33854_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33855_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33856_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33857_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33859_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33860_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33861_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33862_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33863_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33865_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33866_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33867_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33868_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33869_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33871_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33872_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33873_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33874_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33875_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33877_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33878_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33879_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33880_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33881_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33883_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33884_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33885_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33886_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33887_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33889_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33890_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33891_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33892_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33893_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33895_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33896_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33897_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33898_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33899_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33901_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33902_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33903_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33904_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33905_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33907_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33908_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33909_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33910_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33911_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33913_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33914_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33915_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33916_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33917_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33919_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33920_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33921_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33922_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33923_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33925_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33926_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33927_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33928_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33929_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33931_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33932_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33933_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33934_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33935_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33937_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33938_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33939_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33940_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33941_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33943_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33944_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33945_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33946_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33947_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33949_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33950_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33951_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33952_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33953_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33955_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33956_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33957_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33958_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33959_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33961_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33962_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33963_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33964_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33967_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33968_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33969_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33970_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33971_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33973_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33974_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33975_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33976_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33977_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33979_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33980_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33981_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33982_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33983_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33985_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33986_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33987_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33988_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33989_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33991_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33992_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33993_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_33994_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_33995_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_33997_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_33998_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_33999_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_34000_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_34001_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_34003_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_34004_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_34005_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_34006_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_34007_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_34009_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_34010_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_34011_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_34012_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_34013_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_34015_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_34016_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_34017_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_34018_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_34019_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_34021_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_34022_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_34023_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_34024_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_34025_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_34027_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_34028_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_34029_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_34030_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_34031_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_34033_SD21.jpg,train,fake,sd21
