file,orig_split,group,label
E:\437 project\dataset\validation\fake\fake_07380_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07382_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07383_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07384_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07385_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07386_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07387_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07388_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07389_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07390_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07391_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07392_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07393_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07394_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07395_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07396_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07397_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07398_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07399_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07401_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07402_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07403_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07404_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07405_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07407_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07409_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07410_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07411_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07412_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07413_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07415_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07416_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07417_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07418_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07419_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07420_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07421_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07424_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07425_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07426_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07427_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07429_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07430_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07433_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07434_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07435_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07436_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07437_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07438_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07439_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07440_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07441_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07442_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07443_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07444_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07445_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07446_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07448_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07449_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07450_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07451_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07453_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07454_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07455_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07456_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07457_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07458_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07459_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07460_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07461_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07462_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07463_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07464_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07465_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07466_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07467_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07468_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07469_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07471_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07472_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07473_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07474_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07475_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07477_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07478_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07480_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07481_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07482_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07483_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07484_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07485_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07486_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07487_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07488_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07490_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07491_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07493_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07494_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07495_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07496_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07497_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07498_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07499_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07500_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07501_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07502_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07504_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07505_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07506_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07508_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07509_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07510_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07511_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07512_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07515_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07516_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07517_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07518_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07520_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07521_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07522_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07523_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07524_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07525_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07526_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07528_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07529_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07531_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07532_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07533_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07535_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07536_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07537_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07539_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07541_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07542_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07543_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07544_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07545_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07546_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07547_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07548_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07550_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07551_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07552_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07553_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07554_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07555_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07556_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07558_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07560_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07561_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07562_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07563_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07564_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07565_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07567_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07568_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07569_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07570_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07571_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07573_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07575_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07576_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07578_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07579_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07580_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07581_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07582_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07583_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07584_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07585_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07586_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07587_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07588_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07589_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07590_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07591_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07592_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07593_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07594_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07595_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07596_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07598_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07600_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07601_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07602_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07603_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07604_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07605_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07607_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07608_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07609_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07611_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07612_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07613_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07615_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07616_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07617_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07621_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07622_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07623_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07624_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07625_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07626_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07627_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07628_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07629_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07630_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07631_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07632_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07633_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07634_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07636_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07637_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07638_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07639_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07640_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07641_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07642_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07643_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07644_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07645_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07646_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07647_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07648_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07649_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07650_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07651_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07654_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07655_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07656_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07657_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07658_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07659_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07660_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07661_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07662_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07663_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07664_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07665_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07666_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07667_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07668_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07669_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07670_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07671_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07672_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07673_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07675_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07676_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07677_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07678_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07680_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07681_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07683_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07684_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07685_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07686_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07687_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07688_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07689_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07692_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07693_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07694_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07695_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07696_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07698_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07699_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07700_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07701_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07703_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07704_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07705_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07706_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07707_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07708_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07709_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07710_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07711_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07712_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07713_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07714_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07715_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07716_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07717_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07718_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07719_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07720_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07721_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07722_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07723_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07724_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07725_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07728_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07729_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07730_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07732_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07734_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07735_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07736_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07738_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07740_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07741_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07742_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07743_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07744_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07745_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07746_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07747_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07748_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07750_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07753_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07754_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07755_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07756_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07758_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07759_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07761_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07762_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07765_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07766_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07767_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07770_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07772_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07773_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07774_SD3.jpg,validation,fake,sd3
